2018-04-10 10:34:05,826 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 10:45:12,492 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 10:45:12,506 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 10:45:12,506 INFO [test_manufacturer.py:55]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 10:45:12,507 INFO [test_manufacturer.py:56]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 10:45:12,507 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 10:45:12,508 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 10:45:12,510 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 10:45:12,511 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 10:45:12,525 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 10:45:12,525 INFO [test_manufacturer.py:55]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 10:45:12,525 INFO [test_manufacturer.py:56]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 10:45:12,525 INFO [test_manufacturer.py:60]  mysql result is 49
2018-04-10 10:45:12,526 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 10:47:17,150 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 10:47:17,276 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 10:47:17,278 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 10:47:17,280 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 10:47:17,283 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 10:47:17,284 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 10:47:17,311 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 10:47:17,311 INFO [test_manufacturer.py:55]  测试第 1 页
2018-04-10 10:47:17,311 INFO [test_manufacturer.py:56]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 10:47:17,311 INFO [test_manufacturer.py:57]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 10:47:17,311 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 10:47:17,313 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 10:47:17,315 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 10:47:17,316 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 10:47:17,339 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 10:47:17,339 INFO [test_manufacturer.py:55]  测试第 2 页
2018-04-10 10:47:17,339 INFO [test_manufacturer.py:56]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 10:47:17,339 INFO [test_manufacturer.py:57]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 10:47:17,339 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 10:47:17,341 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 10:47:17,344 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 10:47:17,344 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 10:47:17,369 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 10:47:17,369 INFO [test_manufacturer.py:55]  测试第 3 页
2018-04-10 10:47:17,370 INFO [test_manufacturer.py:56]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 10:47:17,370 INFO [test_manufacturer.py:57]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 10:47:17,370 INFO [test_manufacturer.py:61]  mysql result is 49
2018-04-10 10:47:17,370 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 11:25:05,964 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 11:25:06,049 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 11:25:06,051 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 11:25:06,053 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:25:06,056 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:25:06,057 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:25:06,088 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:25:06,089 INFO [test_manufacturer.py:57]  测试第 1 页
2018-04-10 11:25:06,089 INFO [test_manufacturer.py:58]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:25:06,089 INFO [test_manufacturer.py:59]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:25:06,089 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 11:25:06,091 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:25:06,093 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:25:06,093 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:25:06,107 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:25:06,108 INFO [test_manufacturer.py:57]  测试第 2 页
2018-04-10 11:25:06,108 INFO [test_manufacturer.py:58]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:25:06,108 INFO [test_manufacturer.py:59]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:25:06,108 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 11:25:06,110 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:25:06,112 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:25:06,113 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:25:06,135 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:25:06,136 INFO [test_manufacturer.py:57]  测试第 3 页
2018-04-10 11:25:06,136 INFO [test_manufacturer.py:58]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:25:06,136 INFO [test_manufacturer.py:59]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:25:06,136 INFO [test_manufacturer.py:63]  mysql result is 49
2018-04-10 11:25:06,136 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 11:26:27,123 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 11:26:27,386 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 11:26:27,388 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 11:26:27,391 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:26:27,394 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:26:27,395 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:26:27,416 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:26:27,417 INFO [test_manufacturer.py:56]  测试第 1 页
2018-04-10 11:26:27,418 INFO [test_manufacturer.py:57]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:26:27,418 INFO [test_manufacturer.py:58]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:26:27,418 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 11:26:27,421 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:26:27,425 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:26:27,425 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:26:27,444 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:26:27,445 INFO [test_manufacturer.py:56]  测试第 2 页
2018-04-10 11:26:27,445 INFO [test_manufacturer.py:57]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:26:27,446 INFO [test_manufacturer.py:58]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:26:27,446 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 11:26:27,449 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:26:27,453 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:26:27,454 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:26:27,483 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:26:27,484 INFO [test_manufacturer.py:56]  测试第 3 页
2018-04-10 11:26:27,484 INFO [test_manufacturer.py:57]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:26:27,484 INFO [test_manufacturer.py:58]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:26:27,484 INFO [test_manufacturer.py:62]  mysql result is 49
2018-04-10 11:26:27,485 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 11:26:55,626 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 11:26:55,878 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 11:26:55,880 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 11:26:55,883 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:26:55,887 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:26:55,888 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:26:55,996 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:26:55,997 INFO [test_manufacturer.py:56]  测试第 1 页
2018-04-10 11:26:55,997 INFO [test_manufacturer.py:57]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:26:55,998 INFO [test_manufacturer.py:58]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:26:55,998 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 11:26:56,001 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:26:56,004 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:26:56,005 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:26:56,025 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:26:56,026 INFO [test_manufacturer.py:56]  测试第 2 页
2018-04-10 11:26:56,026 INFO [test_manufacturer.py:57]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:26:56,027 INFO [test_manufacturer.py:58]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:26:56,027 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 11:26:56,029 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:26:56,032 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:26:56,033 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:26:56,061 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:26:56,061 INFO [test_manufacturer.py:56]  测试第 3 页
2018-04-10 11:26:56,062 INFO [test_manufacturer.py:57]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:26:56,062 INFO [test_manufacturer.py:58]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:26:56,063 INFO [test_manufacturer.py:62]  mysql result is 49
2018-04-10 11:26:56,063 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 11:27:58,865 INFO [test_manufacturer.py:20]  start test manufacturer
2018-04-10 11:27:58,997 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 11:27:58,998 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 11:27:59,000 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:27:59,003 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:27:59,004 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:27:59,027 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:27:59,028 INFO [test_manufacturer.py:56]  测试第 1 页
2018-04-10 11:27:59,028 INFO [test_manufacturer.py:57]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:27:59,028 INFO [test_manufacturer.py:58]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 11:27:59,028 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 11:27:59,030 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:27:59,033 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:27:59,033 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:27:59,047 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:27:59,048 INFO [test_manufacturer.py:56]  测试第 2 页
2018-04-10 11:27:59,048 INFO [test_manufacturer.py:57]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:27:59,048 INFO [test_manufacturer.py:58]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 11:27:59,049 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 11:27:59,050 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 11:27:59,053 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 11:27:59,053 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>3</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 11:27:59,067 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 11:27:59,068 INFO [test_manufacturer.py:56]  测试第 3 页
2018-04-10 11:27:59,068 INFO [test_manufacturer.py:57]  id_xml_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:27:59,068 INFO [test_manufacturer.py:58]  id_database_list: [183, 245, 246, 247, 250, 251, 252, 253, 254]
2018-04-10 11:27:59,068 INFO [test_manufacturer.py:62]  mysql result is 49
2018-04-10 11:27:59,068 INFO [parse_xml.py:60]  parse xml get total:49
2018-04-10 13:25:57,571 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:27:19,325 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:35:38,098 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:35:38,251 INFO [dataConnect.py:75]  select * from 'tablename='bmp_manufacturers', fields=['count(1)']' where 1=1
2018-04-10 13:35:38,253 ERROR [dataConnect.py:29]  MySQL execute failed! Error:(1064, "You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''tablename='bmp_manufacturers', fields=['count(1)']' where 1=1' at line 1")
2018-04-10 13:35:48,219 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:36:07,212 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:39:11,824 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:39:11,958 ERROR [dataConnect.py:78]  fields input error, please input list fields.
2018-04-10 13:39:35,757 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:39:35,840 ERROR [dataConnect.py:78]  fields input error, please input list fields.
2018-04-10 13:40:31,293 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:40:31,416 INFO [dataConnect.py:75]  select [,',c,o,u,n,t,(,1,),',] from bmp_manufacturers where 1=1
2018-04-10 13:40:31,417 ERROR [dataConnect.py:29]  MySQL execute failed! Error:(1064, "You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '[,',c,o,u,n,t,(,1,),',] from bmp_manufacturers where 1=1' at line 1")
2018-04-10 13:55:03,169 INFO [test_manufacturer.py:21]  start test manufacturer
2018-04-10 13:55:03,256 INFO [dataConnect.py:75]  select count(1) from bmp_manufacturers where 1=1
2018-04-10 13:55:03,258 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 0,20
2018-04-10 13:55:03,260 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 13:55:03,262 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 13:55:03,263 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>1</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 13:55:03,276 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 13:55:03,277 INFO [test_manufacturer.py:61]  测试第 1 页
2018-04-10 13:55:03,277 INFO [test_manufacturer.py:62]  id_xml_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 13:55:03,277 INFO [test_manufacturer.py:63]  id_database_list: [5, 6, 7, 20, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38]
2018-04-10 13:55:03,277 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 20,20
2018-04-10 13:55:03,279 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 13:55:03,281 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
2018-04-10 13:55:03,282 INFO [parse_xml.py:47]  获取参数：['<SqlQuery><IsPageResult>1</IsPageResult><PageInfo><PageSize>20</PageSize><CurrentPage>2</CurrentPage><RowCount>0</RowCount><PageCount>0</PageCount><OrderBy /></PageInfo><QueryTable><TableName>BMP_MANUFACTURERS</TableName><AliasName /></QueryTable><OrderString /><Conditions /></SqlQuery>']
2018-04-10 13:55:03,304 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\result.xml
2018-04-10 13:55:03,304 INFO [test_manufacturer.py:61]  测试第 2 页
2018-04-10 13:55:03,304 INFO [test_manufacturer.py:62]  id_xml_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 13:55:03,304 INFO [test_manufacturer.py:63]  id_database_list: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 173, 175, 176, 177, 178, 179, 180, 181, 182]
2018-04-10 13:55:03,305 INFO [dataConnect.py:75]  select MAN_ID from bmp_manufacturers where 1=1 limit 40,20
2018-04-10 13:55:03,307 INFO [parse_xml.py:22]  解析参数文件: F:\study\interface\data\bmpObjQuery.xml
2018-04-10 13:55:03,309 INFO [parse_xml.py:104]  匹配正则: <Manufacturer>(.*?)</Manufacturer>
